file,shape,n1,n2,ratio,1/ratio,area_n1,area_n2,area_ratio,per_n1,per_n2,per_ratio
circle__1_greaterthan_2_4_area_S1.png, circle,2,4,0.5,2,13824,13824,1,557,795,0.7
circle__1_greaterthan_2_4_area_S2.png, circle,2,4,0.5,2,13824,13824,1,557,795,0.7
circle__1_greaterthan_2_5_area_S1.png, circle,2,5,0.4,2.5,13824,13824,1,580,904,0.64
circle__1_greaterthan_2_5_area_S2.png, circle,2,5,0.4,2.5,13824,13824,1,580,904,0.64
circle__1_greaterthan_2_6_area_S1.png, circle,2,6,0.33,3,13824,13824,1,578,982,0.59
circle__1_greaterthan_2_6_area_S2.png, circle,2,6,0.33,3,13824,13824,1,578,982,0.59
circle__1_greaterthan_2_7_area_S1.png, circle,2,7,0.29,3.5,13824,13824,1,582,1063,0.55
circle__1_greaterthan_2_7_area_S2.png, circle,2,7,0.29,3.5,13824,13824,1,582,1063,0.55
circle__1_greaterthan_2_8_area_S1.png, circle,2,8,0.25,4,13824,13824,1,577,1138,0.51
circle__1_greaterthan_2_8_area_S2.png, circle,2,8,0.25,4,13824,13824,1,577,1138,0.51
circle__1_greaterthan_2_9_area_S1.png, circle,2,9,0.22,4.5,13824,13824,1,563,1188,0.47
circle__1_greaterthan_2_9_area_S2.png, circle,2,9,0.22,4.5,13824,13824,1,563,1188,0.47
circle__1_lessthan_3_1_area_S1.png, circle,3,1,3,0.33,13824,13824,1,696,416,1.67
circle__1_lessthan_3_1_area_S2.png, circle,3,1,3,0.33,13824,13824,1,696,416,1.67
circle__1_lessthan_3_2_area_S1.png, circle,3,2,1.5,0.67,13824,13824,1,701,569,1.23
circle__1_lessthan_3_2_area_S2.png, circle,3,2,1.5,0.67,13824,13824,1,701,569,1.23
circle__1_equal_3_3_area_S1.png, circle,3,3,1,1,13824,13824,1,706,708,1
circle__1_equal_3_3_area_S2.png, circle,3,3,1,1,13824,13824,1,706,708,1
circle__1_greaterthan_3_4_area_S1.png, circle,3,4,0.75,1.33,13824,13824,1,703,779,0.9
circle__1_greaterthan_3_4_area_S2.png, circle,3,4,0.75,1.33,13824,13824,1,703,779,0.9
circle__1_greaterthan_3_5_area_S1.png, circle,3,5,0.6,1.67,13824,13824,1,706,911,0.77
circle__1_greaterthan_3_5_area_S2.png, circle,3,5,0.6,1.67,13824,13824,1,706,911,0.77
circle__1_greaterthan_3_6_area_S1.png, circle,3,6,0.5,2,13824,13824,1,711,947,0.75
circle__1_greaterthan_3_6_area_S2.png, circle,3,6,0.5,2,13824,13824,1,711,947,0.75
circle__1_greaterthan_3_7_area_S1.png, circle,3,7,0.43,2.33,13824,13824,1,677,1063,0.64
circle__1_greaterthan_3_7_area_S2.png, circle,3,7,0.43,2.33,13824,13824,1,677,1063,0.64
circle__1_greaterthan_3_8_area_S1.png, circle,3,8,0.38,2.67,13824,13824,1,714,1126,0.63
circle__1_greaterthan_3_8_area_S2.png, circle,3,8,0.38,2.67,13824,13824,1,714,1126,0.63
circle__1_greaterthan_3_9_area_S1.png, circle,3,9,0.33,3,13824,13824,1,706,1195,0.59
circle__1_greaterthan_3_9_area_S2.png, circle,3,9,0.33,3,13824,13824,1,706,1195,0.59
circle__1_lessthan_4_1_area_S1.png, circle,4,1,4,0.25,13824,13824,1,794,416,1.91
circle__1_lessthan_4_1_area_S2.png, circle,4,1,4,0.25,13824,13824,1,794,416,1.91
circle__1_lessthan_4_2_area_S1.png, circle,4,2,2,0.5,13824,13824,1,803,585,1.37
circle__1_lessthan_4_2_area_S2.png, circle,4,2,2,0.5,13824,13824,1,803,585,1.37
circle__1_lessthan_4_3_area_S1.png, circle,4,3,1.33,0.75,13824,13824,1,810,707,1.15
circle__1_lessthan_4_3_area_S2.png, circle,4,3,1.33,0.75,13824,13824,1,810,707,1.15
circle__1_equal_4_4_area_S1.png, circle,4,4,1,1,13824,13824,1,773,813,0.95
circle__1_equal_4_4_area_S2.png, circle,4,4,1,1,13824,13824,1,773,813,0.95
circle__1_greaterthan_4_5_area_S1.png, circle,4,5,0.8,1.25,13824,13824,1,803,893,0.9
circle__1_greaterthan_4_5_area_S2.png, circle,4,5,0.8,1.25,13824,13824,1,803,893,0.9
circle__1_greaterthan_4_6_area_S1.png, circle,4,6,0.67,1.5,13824,13824,1,783,978,0.8
circle__1_greaterthan_4_6_area_S2.png, circle,4,6,0.67,1.5,13824,13824,1,783,978,0.8
circle__1_greaterthan_4_7_area_S1.png, circle,4,7,0.57,1.75,13824,13824,1,810,1079,0.75
circle__1_greaterthan_4_7_area_S2.png, circle,4,7,0.57,1.75,13824,13824,1,810,1079,0.75
circle__1_greaterthan_4_8_area_S1.png, circle,4,8,0.5,2,13824,13824,1,781,1132,0.69
circle__1_greaterthan_4_8_area_S2.png, circle,4,8,0.5,2,13824,13824,1,781,1132,0.69
circle__1_greaterthan_4_9_area_S1.png, circle,4,9,0.44,2.25,13824,13824,1,788,1214,0.65
circle__1_greaterthan_4_9_area_S2.png, circle,4,9,0.44,2.25,13824,13824,1,788,1214,0.65
circle__1_lessthan_5_1_area_S1.png, circle,5,1,5,0.2,13824,13824,1,899,416,2.16
circle__1_lessthan_5_1_area_S2.png, circle,5,1,5,0.2,13824,13824,1,899,416,2.16
circle__1_lessthan_5_2_area_S1.png, circle,5,2,2.5,0.4,13824,13824,1,872,566,1.54
circle__1_lessthan_5_2_area_S2.png, circle,5,2,2.5,0.4,13824,13824,1,872,566,1.54
circle__1_lessthan_5_3_area_S1.png, circle,5,3,1.67,0.6,13824,13824,1,889,703,1.26
circle__1_lessthan_5_3_area_S2.png, circle,5,3,1.67,0.6,13824,13824,1,889,703,1.26
circle__1_lessthan_5_4_area_S1.png, circle,5,4,1.25,0.8,13824,13824,1,905,822,1.1
circle__1_lessthan_5_4_area_S2.png, circle,5,4,1.25,0.8,13824,13824,1,905,822,1.1
circle__1_equal_5_5_area_S1.png, circle,5,5,1,1,13824,13824,1,902,884,1.02
circle__1_equal_5_5_area_S2.png, circle,5,5,1,1,13824,13824,1,902,884,1.02
circle__1_greaterthan_5_6_area_S1.png, circle,5,6,0.83,1.2,13824,13824,1,910,971,0.94
circle__1_greaterthan_5_6_area_S2.png, circle,5,6,0.83,1.2,13824,13824,1,910,971,0.94
circle__1_greaterthan_5_7_area_S1.png, circle,5,7,0.71,1.4,13824,13824,1,890,1077,0.83
circle__1_greaterthan_5_7_area_S2.png, circle,5,7,0.71,1.4,13824,13824,1,890,1077,0.83
circle__1_greaterthan_5_8_area_S1.png, circle,5,8,0.63,1.6,13824,13824,1,916,1142,0.8
circle__1_greaterthan_5_8_area_S2.png, circle,5,8,0.63,1.6,13824,13824,1,916,1142,0.8
circle__1_greaterthan_5_9_area_S1.png, circle,5,9,0.56,1.8,13824,13824,1,882,1200,0.73
circle__1_greaterthan_5_9_area_S2.png, circle,5,9,0.56,1.8,13824,13824,1,882,1200,0.73
circle__1_lessthan_6_1_area_S1.png, circle,6,1,6,0.17,13824,13824,1,988,416,2.38
circle__1_lessthan_6_1_area_S2.png, circle,6,1,6,0.17,13824,13824,1,988,416,2.38
circle__1_lessthan_6_2_area_S1.png, circle,6,2,3,0.33,13824,13824,1,971,560,1.73
circle__1_lessthan_6_2_area_S2.png, circle,6,2,3,0.33,13824,13824,1,971,560,1.73
circle__1_lessthan_6_3_area_S1.png, circle,6,3,2,0.5,13824,13824,1,985,697,1.41
circle__1_lessthan_6_3_area_S2.png, circle,6,3,2,0.5,13824,13824,1,985,697,1.41
circle__1_lessthan_6_4_area_S1.png, circle,6,4,1.5,0.67,13824,13824,1,1000,811,1.23
circle__1_lessthan_6_4_area_S2.png, circle,6,4,1.5,0.67,13824,13824,1,1000,811,1.23
circle__1_lessthan_6_5_area_S1.png, circle,6,5,1.2,0.83,13824,13824,1,974,901,1.08
circle__1_lessthan_6_5_area_S2.png, circle,6,5,1.2,0.83,13824,13824,1,974,901,1.08
circle__1_equal_6_6_area_S1.png, circle,6,6,1,1,13824,13824,1,970,959,1.01
circle__1_equal_6_6_area_S2.png, circle,6,6,1,1,13824,13824,1,970,959,1.01
circle__1_greaterthan_6_7_area_S1.png, circle,6,7,0.86,1.17,13824,13824,1,956,1062,0.9
circle__1_greaterthan_6_7_area_S2.png, circle,6,7,0.86,1.17,13824,13824,1,956,1062,0.9
circle__1_greaterthan_6_8_area_S1.png, circle,6,8,0.75,1.33,13824,13824,1,964,1128,0.85
circle__1_greaterthan_6_8_area_S2.png, circle,6,8,0.75,1.33,13824,13824,1,964,1128,0.85
circle__1_greaterthan_6_9_area_S1.png, circle,6,9,0.67,1.5,13824,13824,1,987,1169,0.84
circle__1_greaterthan_6_9_area_S2.png, circle,6,9,0.67,1.5,13824,13824,1,987,1169,0.84
circle__1_lessthan_7_1_area_S1.png, circle,7,1,7,0.14,13824,13824,1,1058,416,2.54
circle__1_lessthan_7_1_area_S2.png, circle,7,1,7,0.14,13824,13824,1,1058,416,2.54
circle__1_lessthan_7_2_area_S1.png, circle,7,2,3.5,0.29,13824,13824,1,1043,530,1.97
circle__1_lessthan_7_2_area_S2.png, circle,7,2,3.5,0.29,13824,13824,1,1043,530,1.97
circle__1_lessthan_7_3_area_S1.png, circle,7,3,2.33,0.43,13824,13824,1,1071,699,1.53
circle__1_lessthan_7_3_area_S2.png, circle,7,3,2.33,0.43,13824,13824,1,1071,699,1.53
circle__1_lessthan_7_4_area_S1.png, circle,7,4,1.75,0.57,13824,13824,1,1054,790,1.33
circle__1_lessthan_7_4_area_S2.png, circle,7,4,1.75,0.57,13824,13824,1,1054,790,1.33
circle__1_lessthan_7_5_area_S1.png, circle,7,5,1.4,0.71,13824,13824,1,1068,900,1.19
circle__1_lessthan_7_5_area_S2.png, circle,7,5,1.4,0.71,13824,13824,1,1068,900,1.19
circle__1_lessthan_7_6_area_S1.png, circle,7,6,1.17,0.86,13824,13824,1,1047,976,1.07
circle__1_lessthan_7_6_area_S2.png, circle,7,6,1.17,0.86,13824,13824,1,1047,976,1.07
circle__1_equal_7_7_area_S1.png, circle,7,7,1,1,13824,13824,1,1068,1061,1.01
circle__1_equal_7_7_area_S2.png, circle,7,7,1,1,13824,13824,1,1068,1061,1.01
circle__1_greaterthan_7_8_area_S1.png, circle,7,8,0.88,1.14,13824,13824,1,1048,1132,0.93
circle__1_greaterthan_7_8_area_S2.png, circle,7,8,0.88,1.14,13824,13824,1,1048,1132,0.93
circle__1_greaterthan_7_9_area_S1.png, circle,7,9,0.78,1.29,13824,13824,1,1063,1219,0.87
circle__1_greaterthan_7_9_area_S2.png, circle,7,9,0.78,1.29,13824,13824,1,1063,1219,0.87
circle__1_lessthan_8_1_area_S1.png, circle,8,1,8,0.13,13824,13824,1,1136,416,2.73
circle__1_lessthan_8_1_area_S2.png, circle,8,1,8,0.13,13824,13824,1,1136,416,2.73
circle__1_lessthan_8_2_area_S1.png, circle,8,2,4,0.25,13824,13824,1,1129,577,1.96
circle__1_lessthan_8_2_area_S2.png, circle,8,2,4,0.25,13824,13824,1,1129,577,1.96
circle__1_lessthan_8_3_area_S1.png, circle,8,3,2.67,0.38,13824,13824,1,1151,707,1.63
circle__1_lessthan_8_3_area_S2.png, circle,8,3,2.67,0.38,13824,13824,1,1151,707,1.63
circle__1_lessthan_8_4_area_S1.png, circle,8,4,2,0.5,13824,13824,1,1139,812,1.4
circle__1_lessthan_8_4_area_S2.png, circle,8,4,2,0.5,13824,13824,1,1139,812,1.4
circle__1_lessthan_8_5_area_S1.png, circle,8,5,1.6,0.63,13824,13824,1,1141,914,1.25
circle__1_lessthan_8_5_area_S2.png, circle,8,5,1.6,0.63,13824,13824,1,1141,914,1.25
circle__1_lessthan_8_6_area_S1.png, circle,8,6,1.33,0.75,13824,13824,1,1152,985,1.17
circle__1_lessthan_8_6_area_S2.png, circle,8,6,1.33,0.75,13824,13824,1,1152,985,1.17
circle__1_lessthan_8_7_area_S1.png, circle,8,7,1.14,0.88,13824,13824,1,1122,1047,1.07
circle__1_lessthan_8_7_area_S2.png, circle,8,7,1.14,0.88,13824,13824,1,1122,1047,1.07
circle__1_equal_8_8_area_S1.png, circle,8,8,1,1,13824,13824,1,1129,1131,1
circle__1_equal_8_8_area_S2.png, circle,8,8,1,1,13824,13824,1,1129,1131,1
circle__1_greaterthan_8_9_area_S1.png, circle,8,9,0.89,1.13,13824,13824,1,1123,1179,0.95
circle__1_greaterthan_8_9_area_S2.png, circle,8,9,0.89,1.13,13824,13824,1,1123,1179,0.95
circle__1_lessthan_9_1_area_S1.png, circle,9,1,9,0.11,13824,13824,1,1204,416,2.89
circle__1_lessthan_9_1_area_S2.png, circle,9,1,9,0.11,13824,13824,1,1204,416,2.89
circle__1_lessthan_9_2_area_S1.png, circle,9,2,4.5,0.22,13824,13824,1,1197,579,2.07
circle__1_lessthan_9_2_area_S2.png, circle,9,2,4.5,0.22,13824,13824,1,1197,579,2.07
circle__1_lessthan_9_3_area_S1.png, circle,9,3,3,0.33,13824,13824,1,1180,696,1.7
circle__1_lessthan_9_3_area_S2.png, circle,9,3,3,0.33,13824,13824,1,1180,696,1.7
circle__1_lessthan_9_4_area_S1.png, circle,9,4,2.25,0.44,13824,13824,1,1195,795,1.5
circle__1_lessthan_9_4_area_S2.png, circle,9,4,2.25,0.44,13824,13824,1,1195,795,1.5
circle__1_lessthan_9_5_area_S1.png, circle,9,5,1.8,0.56,13824,13824,1,1180,885,1.33
circle__1_lessthan_9_5_area_S2.png, circle,9,5,1.8,0.56,13824,13824,1,1180,885,1.33
circle__1_lessthan_9_6_area_S1.png, circle,9,6,1.5,0.67,13824,13824,1,1193,1005,1.19
circle__1_lessthan_9_6_area_S2.png, circle,9,6,1.5,0.67,13824,13824,1,1193,1005,1.19
circle__1_lessthan_9_7_area_S1.png, circle,9,7,1.29,0.78,13824,13824,1,1205,1041,1.16
circle__1_lessthan_9_7_area_S2.png, circle,9,7,1.29,0.78,13824,13824,1,1205,1041,1.16
circle__1_lessthan_9_8_area_S1.png, circle,9,8,1.13,0.89,13824,13824,1,1203,1141,1.05
circle__1_lessthan_9_8_area_S2.png, circle,9,8,1.13,0.89,13824,13824,1,1203,1141,1.05
circle__1_equal_9_9_area_S1.png, circle,9,9,1,1,13824,13824,1,1189,1183,1.01
circle__1_equal_9_9_area_S2.png, circle,9,9,1,1,13824,13824,1,1189,1183,1.01
circle__1_equal_1_1_area_S1.png, circle,1,1,1,1,13824,13824,1,416,416,1
circle__1_greaterthan_1_2_area_S1.png, circle,1,2,0.5,2,13824,13824,1,416,554,0.75
circle__1_greaterthan_1_2_area_S2.png, circle,1,2,0.5,2,13824,13824,1,416,554,0.75
circle__1_greaterthan_1_3_area_S1.png, circle,1,3,0.33,3,13824,13824,1,416,709,0.59
circle__1_greaterthan_1_3_area_S2.png, circle,1,3,0.33,3,13824,13824,1,416,709,0.59
circle__1_greaterthan_1_4_area_S1.png, circle,1,4,0.25,4,13824,13824,1,416,824,0.5
circle__1_greaterthan_1_4_area_S2.png, circle,1,4,0.25,4,13824,13824,1,416,824,0.5
circle__1_greaterthan_1_5_area_S1.png, circle,1,5,0.2,5,13824,13824,1,416,882,0.47
circle__1_greaterthan_1_5_area_S2.png, circle,1,5,0.2,5,13824,13824,1,416,882,0.47
circle__1_greaterthan_1_6_area_S1.png, circle,1,6,0.17,6,13824,13824,1,416,975,0.43
circle__1_greaterthan_1_6_area_S2.png, circle,1,6,0.17,6,13824,13824,1,416,975,0.43
circle__1_greaterthan_1_7_area_S1.png, circle,1,7,0.14,7,13824,13824,1,416,1064,0.39
circle__1_greaterthan_1_7_area_S2.png, circle,1,7,0.14,7,13824,13824,1,416,1064,0.39
circle__1_greaterthan_1_8_area_S1.png, circle,1,8,0.13,8,13824,13824,1,416,1124,0.37
circle__1_greaterthan_1_8_area_S2.png, circle,1,8,0.13,8,13824,13824,1,416,1124,0.37
circle__1_greaterthan_1_9_area_S1.png, circle,1,9,0.11,9,13824,13824,1,416,1197,0.35
circle__1_greaterthan_1_9_area_S2.png, circle,1,9,0.11,9,13824,13824,1,416,1197,0.35
circle__1_lessthan_2_1_area_S1.png, circle,2,1,2,0.5,13824,13824,1,558,416,1.34
circle__1_lessthan_2_1_area_S2.png, circle,2,1,2,0.5,13824,13824,1,558,416,1.34
circle__1_equal_2_2_area_S1.png, circle,2,2,1,1,13824,13824,1,558,579,0.96
circle__1_equal_2_2_area_S2.png, circle,2,2,1,1,13824,13824,1,558,579,0.96
circle__1_greaterthan_2_3_area_S1.png, circle,2,3,0.67,1.5,13824,13824,1,543,697,0.78
circle__1_greaterthan_2_3_area_S2.png, circle,2,3,0.67,1.5,13824,13824,1,543,697,0.78
circle__1_greaterthan_2_4_area_S1.png, circle,2,4,0.5,2,13824,13824,1,582,817,0.71
circle__1_greaterthan_2_4_area_S2.png, circle,2,4,0.5,2,13824,13824,1,582,817,0.71
circle__1_greaterthan_2_5_area_S1.png, circle,2,5,0.4,2.5,13824,13824,1,560,894,0.63
circle__1_greaterthan_2_5_area_S2.png, circle,2,5,0.4,2.5,13824,13824,1,560,894,0.63
circle__1_greaterthan_2_6_area_S1.png, circle,2,6,0.33,3,13824,13824,1,584,961,0.61
circle__1_greaterthan_2_6_area_S2.png, circle,2,6,0.33,3,13824,13824,1,584,961,0.61
circle__1_greaterthan_2_7_area_S1.png, circle,2,7,0.29,3.5,13824,13824,1,585,1055,0.55
circle__1_greaterthan_2_7_area_S2.png, circle,2,7,0.29,3.5,13824,13824,1,585,1055,0.55
circle__1_greaterthan_2_8_area_S1.png, circle,2,8,0.25,4,13824,13824,1,584,1125,0.52
circle__1_greaterthan_2_8_area_S2.png, circle,2,8,0.25,4,13824,13824,1,584,1125,0.52
circle__1_greaterthan_2_9_area_S1.png, circle,2,9,0.22,4.5,13824,13824,1,578,1215,0.48
circle__1_greaterthan_2_9_area_S2.png, circle,2,9,0.22,4.5,13824,13824,1,578,1215,0.48
circle__1_lessthan_3_1_area_S1.png, circle,3,1,3,0.33,13824,13824,1,681,416,1.64
circle__1_lessthan_3_1_area_S2.png, circle,3,1,3,0.33,13824,13824,1,681,416,1.64
circle__1_lessthan_3_2_area_S1.png, circle,3,2,1.5,0.67,13824,13824,1,701,531,1.32
circle__1_lessthan_3_2_area_S2.png, circle,3,2,1.5,0.67,13824,13824,1,701,531,1.32
circle__1_equal_3_3_area_S1.png, circle,3,3,1,1,13824,13824,1,713,699,1.02
circle__1_equal_3_3_area_S2.png, circle,3,3,1,1,13824,13824,1,713,699,1.02
circle__1_greaterthan_3_4_area_S1.png, circle,3,4,0.75,1.33,13824,13824,1,709,819,0.87
circle__1_greaterthan_3_4_area_S2.png, circle,3,4,0.75,1.33,13824,13824,1,709,819,0.87
circle__1_greaterthan_3_5_area_S1.png, circle,3,5,0.6,1.67,13824,13824,1,700,893,0.78
circle__1_greaterthan_3_5_area_S2.png, circle,3,5,0.6,1.67,13824,13824,1,700,893,0.78
circle__1_greaterthan_3_6_area_S1.png, circle,3,6,0.5,2,13824,13824,1,701,991,0.71
circle__1_greaterthan_3_6_area_S2.png, circle,3,6,0.5,2,13824,13824,1,701,991,0.71
circle__1_greaterthan_3_7_area_S1.png, circle,3,7,0.43,2.33,13824,13824,1,699,1046,0.67
circle__1_greaterthan_3_7_area_S2.png, circle,3,7,0.43,2.33,13824,13824,1,699,1046,0.67
circle__1_greaterthan_3_8_area_S1.png, circle,3,8,0.38,2.67,13824,13824,1,708,1136,0.62
circle__1_greaterthan_3_8_area_S2.png, circle,3,8,0.38,2.67,13824,13824,1,708,1136,0.62
circle__1_greaterthan_3_9_area_S1.png, circle,3,9,0.33,3,13824,13824,1,708,1200,0.59
circle__1_greaterthan_3_9_area_S2.png, circle,3,9,0.33,3,13824,13824,1,708,1200,0.59
circle__1_lessthan_4_1_area_S1.png, circle,4,1,4,0.25,13824,13824,1,793,416,1.91
circle__1_lessthan_4_1_area_S2.png, circle,4,1,4,0.25,13824,13824,1,793,416,1.91
circle__1_lessthan_4_2_area_S1.png, circle,4,2,2,0.5,13824,13824,1,797,528,1.51
circle__1_lessthan_4_2_area_S2.png, circle,4,2,2,0.5,13824,13824,1,797,528,1.51
circle__1_lessthan_4_3_area_S1.png, circle,4,3,1.33,0.75,13824,13824,1,781,698,1.12
circle__1_lessthan_4_3_area_S2.png, circle,4,3,1.33,0.75,13824,13824,1,781,698,1.12
circle__1_equal_4_4_area_S1.png, circle,4,4,1,1,13824,13824,1,816,791,1.03
circle__1_equal_4_4_area_S2.png, circle,4,4,1,1,13824,13824,1,816,791,1.03
circle__1_greaterthan_4_5_area_S1.png, circle,4,5,0.8,1.25,13824,13824,1,794,901,0.88
circle__1_greaterthan_4_5_area_S2.png, circle,4,5,0.8,1.25,13824,13824,1,794,901,0.88
circle__1_greaterthan_4_6_area_S1.png, circle,4,6,0.67,1.5,13824,13824,1,791,1001,0.79
circle__1_greaterthan_4_6_area_S2.png, circle,4,6,0.67,1.5,13824,13824,1,791,1001,0.79
circle__1_greaterthan_4_7_area_S1.png, circle,4,7,0.57,1.75,13824,13824,1,776,1047,0.74
circle__1_greaterthan_4_7_area_S2.png, circle,4,7,0.57,1.75,13824,13824,1,776,1047,0.74
circle__1_greaterthan_4_8_area_S1.png, circle,4,8,0.5,2,13824,13824,1,809,1111,0.73
circle__1_greaterthan_4_8_area_S2.png, circle,4,8,0.5,2,13824,13824,1,809,1111,0.73
circle__1_greaterthan_4_9_area_S1.png, circle,4,9,0.44,2.25,13824,13824,1,798,1205,0.66
circle__1_greaterthan_4_9_area_S2.png, circle,4,9,0.44,2.25,13824,13824,1,798,1205,0.66
circle__1_lessthan_5_1_area_S1.png, circle,5,1,5,0.2,13824,13824,1,907,416,2.18
circle__1_lessthan_5_1_area_S2.png, circle,5,1,5,0.2,13824,13824,1,907,416,2.18
circle__1_lessthan_5_2_area_S1.png, circle,5,2,2.5,0.4,13824,13824,1,909,560,1.62
circle__1_lessthan_5_2_area_S2.png, circle,5,2,2.5,0.4,13824,13824,1,909,560,1.62
circle__1_lessthan_5_3_area_S1.png, circle,5,3,1.67,0.6,13824,13824,1,895,701,1.28
circle__1_lessthan_5_3_area_S2.png, circle,5,3,1.67,0.6,13824,13824,1,895,701,1.28
circle__1_lessthan_5_4_area_S1.png, circle,5,4,1.25,0.8,13824,13824,1,899,787,1.14
circle__1_lessthan_5_4_area_S2.png, circle,5,4,1.25,0.8,13824,13824,1,899,787,1.14
circle__1_equal_5_5_area_S1.png, circle,5,5,1,1,13824,13824,1,883,886,1
circle__1_equal_5_5_area_S2.png, circle,5,5,1,1,13824,13824,1,883,886,1
circle__1_greaterthan_5_6_area_S1.png, circle,5,6,0.83,1.2,13824,13824,1,897,992,0.9
circle__1_greaterthan_5_6_area_S2.png, circle,5,6,0.83,1.2,13824,13824,1,897,992,0.9
circle__1_greaterthan_5_7_area_S1.png, circle,5,7,0.71,1.4,13824,13824,1,902,1057,0.85
circle__1_greaterthan_5_7_area_S2.png, circle,5,7,0.71,1.4,13824,13824,1,902,1057,0.85
circle__1_greaterthan_5_8_area_S1.png, circle,5,8,0.63,1.6,13824,13824,1,916,1143,0.8
circle__1_greaterthan_5_8_area_S2.png, circle,5,8,0.63,1.6,13824,13824,1,916,1143,0.8
circle__1_greaterthan_5_9_area_S1.png, circle,5,9,0.56,1.8,13824,13824,1,910,1205,0.76
circle__1_greaterthan_5_9_area_S2.png, circle,5,9,0.56,1.8,13824,13824,1,910,1205,0.76
circle__1_lessthan_6_1_area_S1.png, circle,6,1,6,0.17,13824,13824,1,964,416,2.32
circle__1_lessthan_6_1_area_S2.png, circle,6,1,6,0.17,13824,13824,1,964,416,2.32
circle__1_lessthan_6_2_area_S1.png, circle,6,2,3,0.33,13824,13824,1,1006,557,1.81
circle__1_lessthan_6_2_area_S2.png, circle,6,2,3,0.33,13824,13824,1,1006,557,1.81
circle__1_lessthan_6_3_area_S1.png, circle,6,3,2,0.5,13824,13824,1,991,705,1.41
circle__1_lessthan_6_3_area_S2.png, circle,6,3,2,0.5,13824,13824,1,991,705,1.41
circle__1_lessthan_6_4_area_S1.png, circle,6,4,1.5,0.67,13824,13824,1,988,807,1.22
circle__1_lessthan_6_4_area_S2.png, circle,6,4,1.5,0.67,13824,13824,1,988,807,1.22
circle__1_lessthan_6_5_area_S1.png, circle,6,5,1.2,0.83,13824,13824,1,981,890,1.1
circle__1_lessthan_6_5_area_S2.png, circle,6,5,1.2,0.83,13824,13824,1,981,890,1.1
circle__1_equal_6_6_area_S1.png, circle,6,6,1,1,13824,13824,1,962,976,0.99
circle__1_equal_6_6_area_S2.png, circle,6,6,1,1,13824,13824,1,962,976,0.99
circle__1_greaterthan_6_7_area_S1.png, circle,6,7,0.86,1.17,13824,13824,1,961,1073,0.9
circle__1_greaterthan_6_7_area_S2.png, circle,6,7,0.86,1.17,13824,13824,1,961,1073,0.9
circle__1_greaterthan_6_8_area_S1.png, circle,6,8,0.75,1.33,13824,13824,1,974,1122,0.87
circle__1_greaterthan_6_8_area_S2.png, circle,6,8,0.75,1.33,13824,13824,1,974,1122,0.87
circle__1_greaterthan_6_9_area_S1.png, circle,6,9,0.67,1.5,13824,13824,1,976,1222,0.8
circle__1_greaterthan_6_9_area_S2.png, circle,6,9,0.67,1.5,13824,13824,1,976,1222,0.8
circle__1_lessthan_7_1_area_S1.png, circle,7,1,7,0.14,13824,13824,1,1033,416,2.48
circle__1_lessthan_7_1_area_S2.png, circle,7,1,7,0.14,13824,13824,1,1033,416,2.48
circle__1_lessthan_7_2_area_S1.png, circle,7,2,3.5,0.29,13824,13824,1,1067,562,1.9
circle__1_lessthan_7_2_area_S2.png, circle,7,2,3.5,0.29,13824,13824,1,1067,562,1.9
circle__1_lessthan_7_3_area_S1.png, circle,7,3,2.33,0.43,13824,13824,1,1055,694,1.52
circle__1_lessthan_7_3_area_S2.png, circle,7,3,2.33,0.43,13824,13824,1,1055,694,1.52
circle__1_lessthan_7_4_area_S1.png, circle,7,4,1.75,0.57,13824,13824,1,1042,811,1.28
circle__1_lessthan_7_4_area_S2.png, circle,7,4,1.75,0.57,13824,13824,1,1042,811,1.28
circle__1_lessthan_7_5_area_S1.png, circle,7,5,1.4,0.71,13824,13824,1,1048,908,1.15
circle__1_lessthan_7_5_area_S2.png, circle,7,5,1.4,0.71,13824,13824,1,1048,908,1.15
circle__1_lessthan_7_6_area_S1.png, circle,7,6,1.17,0.86,13824,13824,1,1057,956,1.11
circle__1_lessthan_7_6_area_S2.png, circle,7,6,1.17,0.86,13824,13824,1,1057,956,1.11
circle__1_equal_7_7_area_S1.png, circle,7,7,1,1,13824,13824,1,1063,1042,1.02
circle__1_equal_7_7_area_S2.png, circle,7,7,1,1,13824,13824,1,1063,1042,1.02
circle__1_greaterthan_7_8_area_S1.png, circle,7,8,0.88,1.14,13824,13824,1,1069,1114,0.96
circle__1_greaterthan_7_8_area_S2.png, circle,7,8,0.88,1.14,13824,13824,1,1069,1114,0.96
circle__1_greaterthan_7_9_area_S1.png, circle,7,9,0.78,1.29,13824,13824,1,1057,1194,0.89
circle__1_greaterthan_7_9_area_S2.png, circle,7,9,0.78,1.29,13824,13824,1,1057,1194,0.89
circle__1_lessthan_8_1_area_S1.png, circle,8,1,8,0.13,13824,13824,1,1127,416,2.71
circle__1_lessthan_8_1_area_S2.png, circle,8,1,8,0.13,13824,13824,1,1127,416,2.71
circle__1_lessthan_8_2_area_S1.png, circle,8,2,4,0.25,13824,13824,1,1138,585,1.95
circle__1_lessthan_8_2_area_S2.png, circle,8,2,4,0.25,13824,13824,1,1138,585,1.95
circle__1_lessthan_8_3_area_S1.png, circle,8,3,2.67,0.38,13824,13824,1,1137,708,1.61
circle__1_lessthan_8_3_area_S2.png, circle,8,3,2.67,0.38,13824,13824,1,1137,708,1.61
